"ID","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0017",115,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0019",110,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0014",106,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0016",71,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0013",61,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0007",59,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0009",47,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0020",42,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0021",35,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0008",34,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0012",11,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0005",11,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0011",10,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0024",7,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0010",0,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
