"ID","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0016",34301,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0011",33483,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0024",33218,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0021",31746,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0029",31689,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0007",31152,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0010",30878,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0012",29371,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0005",28606,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0017",45725,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0022",42928,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0027",41647,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0014",34695,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0023",34436,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0026",32813,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0025",31284,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0013",23812,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0015",22315,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0001",21241,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0030",17797,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0018",17473,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0028",16631,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0006",13067,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0004",12561,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0009",11278,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0019",11178,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0016",10047,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0024",8915,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0010",7484,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0029",7304,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0011",6234,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0005",5913,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0021",5565,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0020",4681,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0012",4238,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0002",2047,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0007",1746,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0008",1296,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1b039cbaab99f38bec0461ac24d07eec_genus","S00PP-0003",28,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0004",19336,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0005",15043,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0011",15022,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0010",13769,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0020",13450,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0001",12668,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0024",12641,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0003",12296,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0002",11567,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0012",11327,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0009",11165,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0007",9876,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0019",8849,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0029",8446,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0014",7566,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0026",7486,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0016",7201,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0025",7166,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0018",6961,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0006",6842,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0028",6813,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0021",6671,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0017",6178,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0030",6029,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0008",5676,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0013",5357,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0022",4986,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0023",4354,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0015",3926,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0027",3364,"teria","micutes",NA,NA,NA,NA
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0017",17305,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0002",16905,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0003",11501,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0004",11045,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0008",9992,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0019",8946,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0005",8823,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0020",8161,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0021",8155,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0016",7672,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0007",7179,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0030",6445,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0009",6297,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0001",6212,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0006",6035,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0012",5595,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0029",5349,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0015",5268,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0025",4430,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0018",4350,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0013",4009,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0022",3869,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0028",3757,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0023",3320,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0010",3317,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0026",2939,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0027",2578,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0011",2291,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0024",2116,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"7ec2e0de3e22b59c14e75484480b550c_genus","S00PP-0014",1395,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0006",18889,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0018",12376,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0029",11628,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0013",10010,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0030",9594,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0001",8648,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0028",8422,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0024",6883,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0014",6226,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0017",6206,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0009",5076,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0011",4759,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0010",4564,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0022",4396,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0020",4025,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0026",3885,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0027",3517,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0005",2808,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0023",2132,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0019",1582,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0012",1307,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0021",1296,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0015",1277,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0016",1153,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0008",875,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0025",730,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0007",292,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0004",9,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0002",6,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6_genus","S00PP-0003",5,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0003",34499,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0002",24749,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0004",18527,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0028",4314,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0015",3978,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0006",2760,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0029",2583,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0016",2551,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0025",2499,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0030",2372,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0020",1987,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0023",1836,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0017",1786,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0018",1670,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0008",1435,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0022",1338,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0005",1135,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0021",1089,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0009",878,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0019",875,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0027",646,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0007",532,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0011",529,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0026",493,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"ddb5124b46f97d3a81bcba281fde7ee7_genus","S00PP-0013",462,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
