"ID","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0017",79589,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0022",67594,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0027",62578,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0025",60746,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0023",58314,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0014",57811,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0026",57209,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0006",55727,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0001",52107,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0013",51366,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0019",49215,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0015",47774,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0030",46410,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0008",46197,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0003",46068,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0002",43724,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0028",43152,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0004",42187,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0018",41577,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0009",38879,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0020",36907,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0016",34301,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0011",33483,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0024",33218,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0021",31746,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0029",31689,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0007",31152,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0010",30878,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0012",29371,"teria","teroidota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_phylum","S00PP-0005",28606,"teria","teroidota",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0004",19336,"teria","micutes",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0016",15557,"teria","rucomicrobiota",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0005",15043,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0011",15022,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0010",13769,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0020",13450,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0001",12668,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0024",12641,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0003",12296,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0002",11567,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0012",11327,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0009",11165,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0007",9876,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0019",8849,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0029",8446,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0014",7566,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0026",7486,"teria","micutes",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0007",7479,"teria","nobacteria",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0016",7201,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0025",7166,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0018",6961,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0006",6842,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0028",6813,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0021",6671,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0017",6178,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0030",6029,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0008",5676,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0013",5357,"teria","micutes",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0029",5342,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0028",5085,"teria","rucomicrobiota",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0022",4986,"teria","micutes",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0018",4724,"teria","rucomicrobiota",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0023",4354,"teria","micutes",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0015",3926,"teria","micutes",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0001",3419,"teria","nobacteria",NA,NA,NA,NA
"2bf1dfcdeca6629135f4014f138344ae_phylum","S00PP-0027",3364,"teria","micutes",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0021",1734,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0018",1701,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0030",1629,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0006",1509,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0008",1333,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0011",1329,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0002",1128,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0028",1024,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0009",973,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0009",933,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0027",776,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0026",557,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0005",556,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0012",478,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0015",473,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0006",469,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0007",454,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0025",447,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0018",421,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0030",419,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0024",415,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0020",389,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0006",377,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0023",353,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0022",340,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0020",334,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0021",318,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0029",307,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0030",229,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0013",202,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0022",182,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0027",181,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0019",150,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0019",144,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0024",130,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0014",118,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0017",118,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0015",112,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0003",112,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0004",100,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0008",94,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0023",94,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0010",84,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0028",68,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0014",57,"teria","ulfobacterota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0014",43,"teria","rucomicrobiota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0016",41,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0001",36,"teria","ulfobacterota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0001",34,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0013",33,"teria","rucomicrobiota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0011",32,"teria","ulfobacterota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0005",30,"teria","nobacteria",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0010",30,"teria","ulfobacterota",NA,NA,NA,NA
"8bd14caf6a3b2664d15ef6c5d7a23eef_phylum","S00PP-0013",27,"teria","ulfobacterota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0011",24,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0024",22,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0017",21,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0009",20,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0025",17,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0015",15,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0007",15,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0029",11,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0002",11,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0021",11,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0019",10,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0026",8,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0012",8,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0002",7,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0005",7,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0003",6,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0010",5,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0020",5,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0012",4,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0025",4,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0016",4,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0004",3,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0003",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0004",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0026",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0017",0,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0008",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0023",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0022",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0027",0,"teria","rucomicrobiota",NA,NA,NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0017",79589,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0022",67591,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0027",62578,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0025",60746,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0023",58309,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0014",57811,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0026",57209,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0006",55727,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0001",52107,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0013",51366,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0019",49215,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0015",47774,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0030",46410,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0008",46197,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0003",46068,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0002",43724,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0028",43152,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0004",42187,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0018",41577,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0009",38879,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0020",36907,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0016",34301,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0011",33483,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0024",33218,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0021",31746,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0029",31689,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0007",31152,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0010",30878,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0012",29371,"teria","teroidota","teroidia","teroidales",NA,NA
"1b039cbaab99f38bec0461ac24d07eec_order","S00PP-0005",28606,"teria","teroidota","teroidia","teroidales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0016",15557,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"2bf1dfcdeca6629135f4014f138344ae_order","S00PP-0010",12177,"teria","micutes","illi","tobacillales",NA,NA
"2bf1dfcdeca6629135f4014f138344ae_order","S00PP-0011",9211,"teria","micutes","illi","tobacillales",NA,NA
"abdbe368fbd4c7c608e05ef71713340a_order","S00PP-0004",9043,"teria","micutes","stridia","hnospirales",NA,NA
"abdbe368fbd4c7c608e05ef71713340a_order","S00PP-0003",8662,"teria","micutes","stridia","hnospirales",NA,NA
"2bf1dfcdeca6629135f4014f138344ae_order","S00PP-0005",8456,"teria","micutes","illi","tobacillales",NA,NA
"2bf1dfcdeca6629135f4014f138344ae_order","S00PP-0004",8236,"teria","micutes","illi","tobacillales",NA,NA
